region,state_abb,id,year,avg_temp,temp_hist,temp_hist_sd,temp_sd,precip,precip_hist,precip_hist_sd,precip_sd,outcome
Upper Midwest,MN,102,2005,26.85,25.863333333333333,4.793609080205943,5.321964337078752,1.15,1.3466666666666667,0.5461126326909299,0.5323197692851597,Early Spring
Upper Midwest,MN,102,2006,25.6,25.676666666666662,4.767116603619575,5.321964337078752,1.525,1.3333333333333335,0.5141495438650322,0.5323197692851597,Early Spring
Upper Midwest,MN,102,2007,23.65,25.336666666666666,4.991845009449607,5.321964337078752,1.81,1.361,0.5304646099867149,0.5323197692851597,Early Spring
Upper Midwest,MN,102,2008,20.35,25.226666666666667,5.087805169594542,5.321964337078752,1.28,1.3776666666666666,0.5318017534936115,0.5323197692851597,Late Winter
Upper Midwest,MN,102,2009,25.6,25.46666666666667,4.860908999637434,5.321964337078752,1.915,1.448,0.5271501593573578,0.5323197692851597,Early Spring
Upper Midwest,MN,102,2010,27.450000000000003,25.61,5.036996056928375,5.321964337078752,0.895,1.42,0.5210179720447596,0.5323197692851597,Early Spring
Upper Midwest,MN,102,2011,23.3,25.80666666666667,4.821123972936759,5.321964337078752,1.44,1.4473333333333334,0.5083179248982476,0.5323197692851597,Late Winter
Upper Midwest,MN,102,2012,35.9,26.543333333333337,5.632398383682393,5.321964337078752,1.665,1.4616666666666664,0.510892678432247,0.5323197692851597,Early Spring
Upper Midwest,MN,102,2013,21.5,25.903333333333336,5.415625097195168,5.321964337078752,1.65,1.4253333333333331,0.46979893121130933,0.5323197692851597,Late Winter
Upper Midwest,MN,102,2014,15.65,24.980000000000004,5.842796306880635,5.321964337078752,1.1400000000000001,1.4393333333333334,0.4616664321031121,0.5323197692851597,Late Winter
Upper Midwest,MN,102,2015,20.15,24.14666666666667,5.734167640277052,5.321964337078752,0.6950000000000001,1.401,0.49747944433989877,0.5323197692851597,Early Spring
Upper Midwest,MN,102,2016,30.6,24.78333333333333,5.894188862052628,5.321964337078752,1.9500000000000002,1.4426666666666665,0.4820055343244489,0.5323197692851597,Early Spring
Upper Midwest,MN,102,2017,29.9,25.056666666666665,5.869227794900712,5.321964337078752,1.62,1.4499999999999997,0.4833253212446616,0.5323197692851597,Early Spring
Upper Midwest,MN,102,2018,23.2,25.139999999999997,5.828319497972149,5.321964337078752,1.5150000000000001,1.4806666666666666,0.4879851849494833,0.5323197692851597,Late Winter
Upper Midwest,MN,102,2019,19.45,24.61,5.966488166729742,5.321964337078752,2.09,1.4893333333333334,0.5338809300483511,0.5323197692851597,Late Winter
Upper Midwest,MN,102,2020,27.15,24.63,5.839975339476288,5.321964337078752,1.47,1.5106666666666668,0.5485234803625276,0.5323197692851597,Early Spring
Upper Midwest,MN,102,2021,24.450000000000003,24.553333333333335,6.048668789195524,5.321964337078752,1.315,1.4966666666666668,0.5449439856065006,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1909,22.299999999999997,20.189999999999998,4.769921050629002,5.321964337078752,1.395,1.4100000000000001,0.4345530194847465,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1910,26.349999999999998,20.756666666666668,5.347654236900813,5.321964337078752,0.515,1.407,0.45487461080710323,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1911,26.1,21.103333333333335,5.3484260873172875,5.321964337078752,1.335,1.4256666666666669,0.4770123966843461,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1912,15.85,20.76,5.421084747071504,5.321964337078752,0.87,1.3626666666666667,0.48026141400809963,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1913,17.799999999999997,20.303333333333335,5.351925797592132,5.321964337078752,1.605,1.356,0.49035713499926536,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1914,17.5,20.686666666666664,4.9297578962438795,5.321964337078752,1.05,1.3263333333333334,0.49328140352175687,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1915,24.7,21.27,5.170333941775168,5.321964337078752,1.335,1.3183333333333334,0.5459782063037538,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1916,17.9,21.209999999999997,5.204702802191333,5.321964337078752,1.2999999999999998,1.295666666666667,0.5262279035365371,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1917,16.6,20.689999999999998,5.2897056020984765,5.321964337078752,1.24,1.299,0.5367084357547236,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1918,25,20.796666666666667,5.384185281912534,5.321964337078752,1.03,1.266,0.5371676890139616,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1919,23.65,21.33,5.164988811907255,5.321964337078752,1.745,1.2716666666666665,0.5341624026315812,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1920,22.35,21.436666666666667,5.015059537169841,5.321964337078752,1.535,1.283,0.5781177860267078,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1921,27.950000000000003,22.08,5.115265528658263,5.321964337078752,1.4500000000000002,1.2903333333333333,0.5910829183131268,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1922,22.15,21.973333333333336,5.1013310096879145,5.321964337078752,2.04,1.3539999999999999,0.6233868905556234,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1923,15.55,21.450000000000003,5.344422706231515,5.321964337078752,1.345,1.3193333333333332,0.6173180139457057,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1924,23.05,21.5,5.370540520288099,5.321964337078752,1.425,1.3213333333333332,0.6062011513022357,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1925,25.85,21.46666666666667,4.8484313407137325,5.321964337078752,0.935,1.349333333333333,0.5640853453552026,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1926,22.3,21.213333333333335,4.870921715593916,5.321964337078752,1.315,1.348,0.5342100865034022,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1927,27.6,21.99666666666667,4.844264368276399,5.321964337078752,1.355,1.3803333333333332,0.5166327446691761,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1928,24.3,22.43,4.735088251947937,5.321964337078752,1.3599999999999999,1.3639999999999999,0.5048619360726283,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1929,20.55,22.633333333333333,4.733199650248279,5.321964337078752,1.2,1.3739999999999999,0.49907075845916216,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1930,27.15,22.796666666666667,4.780087266129016,5.321964337078752,1.1400000000000001,1.361,0.4465820981851951,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1931,28.45,23.5,4.933726943385566,5.321964337078752,1.03,1.343,0.4506851783005128,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1932,20.8,23.78,4.746663901846356,5.321964337078752,1.135,1.3359999999999999,0.4483239870051817,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1933,20.95,23.509999999999998,4.608179475544877,5.321964337078752,1.455,1.3643333333333336,0.4388925014413412,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1934,19.9,23.259999999999998,4.696706721685844,5.321964337078752,0.825,1.3030000000000002,0.4407621714188716,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1935,26.75,23.55333333333333,4.737417039154984,5.321964337078752,1.205,1.281,0.3966353531370338,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1936,15.149999999999999,22.700000000000003,5.456576449356686,5.321964337078752,1.42,1.279,0.3830778145767127,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1937,19.8,22.54333333333333,5.467885834797888,5.321964337078752,1.125,1.218,0.3299569380610361,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1938,28.25,23.39,5.345992570120577,5.321964337078752,1.925,1.2566666666666668,0.35824047236785583,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1939,19.549999999999997,23.156666666666663,5.428508523679851,5.321964337078752,1.52,1.2630000000000001,0.38431499677659786,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1940,21.15,22.843333333333327,5.502802920426856,5.321964337078752,1.3,1.2873333333333337,0.37180972474598806,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1941,20.75,22.739999999999995,5.394132263427033,5.321964337078752,0.89,1.259,0.3854443840994255,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1942,25.1,22.57333333333333,5.308818594552331,5.321964337078752,1.605,1.2756666666666667,0.4355390684031245,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1943,20.5,22.32,5.428335589607009,5.321964337078752,1.4000000000000001,1.2783333333333333,0.4383509351400766,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1944,21.85,22.406666666666666,5.202987508356589,5.321964337078752,1.56,1.3023333333333333,0.4474253218504033,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1945,28.35,22.486666666666665,5.484080393885717,5.321964337078752,1.81,1.347,0.45206017702025836,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1946,28.25,22.473333333333336,5.473287526339243,5.321964337078752,1.605,1.3853333333333333,0.45018838538173334,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1947,19.45,22.383333333333333,5.2938383897733505,5.321964337078752,0.855,1.3666666666666667,0.4643253473630472,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1948,20.3,22.34,5.311721180070396,5.321964337078752,1.86,1.3936666666666668,0.4782026239980714,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1949,21.05,22.416666666666664,5.27747774999543,5.321964337078752,1.52,1.44,0.45518721929989636,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1950,19.5,21.933333333333334,5.2131658997515995,5.321964337078752,1.565,1.464,0.45083985449847674,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1951,20.35,22.28,4.120844633801741,5.321964337078752,2.44,1.532,0.508474021103076,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1952,24.15,22.57,4.331162864733239,5.321964337078752,1.45,1.5536666666666665,0.48486712639583446,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1953,25,22.35333333333333,4.108540575463334,5.321964337078752,1.815,1.5463333333333333,0.48275332413170635,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1954,27.6,22.89,4.6215487977454766,5.321964337078752,1.54,1.5476666666666667,0.44164517831954886,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1955,19.95,22.810000000000002,4.620581144785044,5.321964337078752,1.27,1.545666666666667,0.4524098231391622,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1956,20.2,22.77333333333333,4.640051869093278,5.321964337078752,1.1,1.5596666666666668,0.43146332292495326,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1957,24.3,22.72,4.565277125325082,5.321964337078752,1.01,1.52,0.4336868093586159,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1958,21.75,22.803333333333335,4.590334726431944,5.321964337078752,0.455,1.457,0.51537936934717,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1959,21.2,22.76,4.593858658016103,5.321964337078752,1.4449999999999998,1.4493333333333336,0.5140239966534651,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1960,17.5,22.03666666666667,4.454202802198024,5.321964337078752,0.935,1.391,0.5227806569130364,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1961,27.95,22.016666666666666,4.026249008652888,5.321964337078752,1.8599999999999999,1.408,0.5342914029116008,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1962,20.15,22.063333333333336,4.004227617871724,5.321964337078752,1.5150000000000001,1.452,0.5399648506751996,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1963,21.95,22.173333333333336,4.233512247861347,5.321964337078752,1.25,1.4113333333333333,0.539144339569056,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1964,23.65,22.346666666666668,4.245747621881131,5.321964337078752,0.915,1.371,0.5570989467959244,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1965,16.55,22.150000000000002,4.465620570888875,5.321964337078752,1.87,1.3913333333333333,0.5720186977511029,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1966,25.049999999999997,22.463333333333335,4.584416678361791,5.321964337078752,1.73,1.344,0.5112142852459872,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1967,20.549999999999997,22.223333333333336,4.620180811567083,5.321964337078752,1.065,1.3183333333333334,0.5046686130083143,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1968,25.299999999999997,22.243333333333332,4.840581768410123,5.321964337078752,0.8699999999999999,1.2553333333333332,0.4938868703132331,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1969,21.1,21.81,4.2526862952528806,5.321964337078752,0.73,1.2013333333333334,0.5028359521683872,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1970,20.35,21.836666666666666,4.255036717833131,5.321964337078752,0.99,1.1826666666666668,0.5074524807568057,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1971,21.35,21.913333333333334,4.234361230671215,5.321964337078752,1.7550000000000001,1.2263333333333333,0.5741459085561704,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1972,19.2,21.57333333333333,4.213045982584215,5.321964337078752,1.27,1.2436666666666667,0.5729016499326962,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1973,28.950000000000003,22.053333333333335,4.6001033068895145,5.321964337078752,1.81,1.3339999999999999,0.5618153887156194,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1974,22.799999999999997,22.160000000000004,4.570234148810611,5.321964337078752,1.29,1.3236666666666665,0.5610750127280701,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1975,20.1,22.333333333333336,4.315801401141213,5.321964337078752,1.565,1.3656666666666668,0.5461865949147979,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1976,27.950000000000003,22.333333333333336,4.442827316941828,5.321964337078752,2.33,1.3969999999999998,0.6003136696991227,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1977,28.1,22.863333333333337,4.640230761735065,5.321964337078752,2.2199999999999998,1.444,0.6246324848580904,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1978,18.1,22.60666666666667,4.7327523977209385,5.321964337078752,0.595,1.4003333333333337,0.6603118986642078,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1979,17.7,22.21,4.917157023924164,5.321964337078752,2.125,1.481,0.6741043212061231,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1980,20.200000000000003,22.453333333333333,4.643203287173565,5.321964337078752,0.8400000000000001,1.4123333333333334,0.68461202884464,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1981,28.4,22.67666666666667,4.836105773516287,5.321964337078752,1.305,1.3840000000000003,0.7211264949357561,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1982,21.2,22.720000000000002,4.749805430524473,5.321964337078752,1.2449999999999999,1.396,0.725587488755293,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1983,28.55,22.936666666666667,4.83034383427375,5.321964337078752,1.65,1.448,0.7152621762392706,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1984,25.8,23.250000000000004,5.139621104560605,5.321964337078752,1.3,1.4860000000000002,0.6908948786973782,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1985,24.75,23.543333333333337,5.186021888999353,5.321964337078752,1.9,1.5466666666666669,0.6778968829829232,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1986,24.65,23.763333333333335,5.197037821039655,5.321964337078752,1.435,1.5253333333333337,0.6084670846307981,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1987,31.85,24.606666666666662,5.439482326538217,5.321964337078752,0.99,1.5066666666666668,0.6304180345323267,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1988,22.25,24.16,5.268677501157692,5.321964337078752,0.98,1.4513333333333331,0.6347622757579519,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1989,18.15,23.85,5.490951211397357,5.321964337078752,1.09,1.4380000000000002,0.640029765472439,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1990,27.65,24.35333333333333,5.372084207751931,5.321964337078752,1.88,1.459,0.652155057281358,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1991,28.4,24.383333333333336,5.33254506369354,5.321964337078752,1.725,1.4186666666666665,0.6231656063372177,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1992,28.75,24.42666666666667,5.342558152646364,5.321964337078752,1.395,1.3636666666666666,0.5712197529511512,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1993,22,24.686666666666667,5.101531850210235,5.321964337078752,1.03,1.3926666666666665,0.5371252143677349,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1994,22,24.973333333333336,4.852476805229691,5.321964337078752,0.86,1.3083333333333331,0.5189208110146583,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1995,25.3,25.313333333333333,4.655624952259711,5.321964337078752,1.315,1.3399999999999999,0.5084538033316296,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1996,20.35,24.776666666666667,4.837501501385674,5.321964337078752,1.03,1.3216666666666665,0.44188049207340874,0.5323197692851597,Late Winter
Upper Midwest,WI,102,1997,24.85,25.02,4.747575630889968,5.321964337078752,1.45,1.3353333333333335,0.4445522015483728,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1998,31.1,25.189999999999998,5.067193988714712,5.321964337078752,2.1950000000000003,1.3716666666666666,0.49054176659821624,0.5323197692851597,Early Spring
Upper Midwest,WI,102,1999,29.5,25.436666666666667,4.797466426431504,5.321964337078752,0.9299999999999999,1.347,0.5088624035723094,0.5323197692851597,Early Spring
Upper Midwest,WI,102,2000,32.65,25.96333333333333,5.090583243574738,5.321964337078752,1.27,1.3050000000000002,0.5000059421026294,0.5323197692851597,Early Spring
Upper Midwest,WI,102,2001,21.05,25.72333333333333,5.178729536311465,5.321964337078752,1.3250000000000002,1.2976666666666667,0.5640850354154298,0.5323197692851597,Late Winter
